table_name,table_schema,column_name,data_type
item_packaging_component_link,sainsbury,item_nk3,character varying
adw_prod_adw_rdv_item_pdscor_sat,sainsbury,item_nk3,character varying
adw_prod_adw_rdv_item_pdscor_sat,sainsbury,load_ts,character varying
item_packaging_component_link,sainsbury,load_ts,character varying
item_packaging_component_link,sainsbury,source_system_cd,character varying
item_packaging_component_link,sainsbury,reason_cd,character varying
item_packaging_component_link,sainsbury,packaging_component_supplier,character varying
item_packaging_component_link,sainsbury,item_packaging_component_desc,character varying
item_packaging_component_link,sainsbury,item_packaging_component_specification,character varying
adw_prod_adw_rdv_item_pdscor_sat,sainsbury,product_quality_framework_value,character varying
adw_prod_adw_rdv_item_pdscor_sat,sainsbury,brand_name,character varying
subcat_daily_hist_link,sainsbury,advanced_delivery_case_qty,character varying
item_packaging_component_link,sainsbury,component_country_cd,character varying
adw_prod_adw_rdv_item_pdscor_sat,sainsbury,record_deleted_flag,character varying
item_packaging_component_link,sainsbury,certification,character varying
item_packaging_component_link,sainsbury,print_method,character varying
adw_prod_adw_finance_pl_agg_finance_pnl_metric,sainsbury,load_ts,character varying
item_packaging_component_link,sainsbury,packaging_level_cd,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,valid_from_dt,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,valid_until_dt,character varying
item_packaging_component_link,sainsbury,packaging_level_desc,character varying
item_packaging_component_link,sainsbury,packaging_level_spec_type,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,item_name,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,item_short_name,character varying
item_packaging_component_link,sainsbury,material_cd,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,style_name,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,style_short_name,character varying
item_packaging_component_link,sainsbury,material_desc,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,segment_name,character varying
item_packaging_component_link,sainsbury,material_spec_type,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,sub_cat_name,character varying
item_packaging_component_link,sainsbury,effective_from_ts,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,cat_name,character varying
item_packaging_component_link,sainsbury,record_deleted_flag,character varying
adw_prod_adw_bdv_dim_item_hist_br,sainsbury,super_cat_name,character varying
item_packaging_component_link,sainsbury,hash_diff,character varying
